Unnamed: 0,Name,Sector,Instrument,Assets(Rs_Cr.),funds_name
14214,Kotak Mahindra Bank Ltd.,Financial,Equity,5539.722,Aditya Birla Sun Life India GenNext Direct Fund Growth
14215,Housing Development Finance Corporation Ltd.,Financial,Equity,5213.856,Aditya Birla Sun Life India GenNext Direct Fund Growth
14217,Tata Motors Ltd. - DVR Ordinary,Automobile,Equity,5213.856,Aditya Birla Sun Life India GenNext Direct Fund Growth
14219,Ultratech Cement Ltd.,Construction,Equity,4887.99,Aditya Birla Sun Life India GenNext Direct Fund Growth
14222,SBI Life Insurance Company Ltd.,Insurance,Equity,4562.124,Aditya Birla Sun Life India GenNext Direct Fund Growth
14228,Indusind Bank Ltd.,Financial,Equity,3910.392,Aditya Birla Sun Life India GenNext Direct Fund Growth
14229,The Phoenix Mills Ltd.,Construction,Equity,3910.392,Aditya Birla Sun Life India GenNext Direct Fund Growth
14233,State Bank of India,Financial,Equity,3258.66,Aditya Birla Sun Life India GenNext Direct Fund Growth
14238,Fortis Healthcare Ltd.,Healthcare,Equity,2932.794,Aditya Birla Sun Life India GenNext Direct Fund Growth
14243,Cholamandalam Financial Holdings Ltd.,Financial,Equity,2606.928,Aditya Birla Sun Life India GenNext Direct Fund Growth
14249,ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,2606.928,Aditya Birla Sun Life India GenNext Direct Fund Growth
14250,Jubilant FoodWorks Ltd.,Services,Equity,2606.928,Aditya Birla Sun Life India GenNext Direct Fund Growth
14276,Reliance Industries Ltd.,Energy,Equity,21645.978,Tata Large & Mid Cap Fund Direct Plan Growth
14277,HDFC Bank Ltd.,Financial,Equity,20886.47,Tata Large & Mid Cap Fund Direct Plan Growth
14279,State Bank of India,Financial,Equity,17848.438000000002,Tata Large & Mid Cap Fund Direct Plan Growth
14284,Tata Consultancy Services Ltd.,Technology,Equity,10253.358,Tata Large & Mid Cap Fund Direct Plan Growth
14285,Cummins India Ltd.,Capital Goods,Equity,10253.358,Tata Large & Mid Cap Fund Direct Plan Growth
14286,AIA Engineering Ltd.,Metals & Mining,Equity,10253.358,Tata Large & Mid Cap Fund Direct Plan Growth
14287,Housing Development Finance Corporation Ltd.,Financial,Equity,9873.604,Tata Large & Mid Cap Fund Direct Plan Growth
14291,Fortis Healthcare Ltd.,Healthcare,Equity,7595.08,Tata Large & Mid Cap Fund Direct Plan Growth
14293,Infosys Ltd.,Technology,Equity,7215.326,Tata Large & Mid Cap Fund Direct Plan Growth
14295,LIC Housing Finance Ltd.,Financial,Equity,6835.572,Tata Large & Mid Cap Fund Direct Plan Growth
14302,Kotak Mahindra Bank Ltd.,Financial,Equity,4936.802,Tata Large & Mid Cap Fund Direct Plan Growth
14305,Lupin Ltd.,Healthcare,Equity,4557.048,Tata Large & Mid Cap Fund Direct Plan Growth
14306,Mahindra & Mahindra Ltd.,Automobile,Equity,4177.294,Tata Large & Mid Cap Fund Direct Plan Growth
14307,Ultratech Cement Ltd.,Construction,Equity,4177.294,Tata Large & Mid Cap Fund Direct Plan Growth
14313,Syngene International Ltd.,Healthcare,Equity,3038.032,Tata Large & Mid Cap Fund Direct Plan Growth
14319,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,8429.36,ICICI Prudential Exports and Services Fund Direct Growth
14324,Infosys Ltd.,Technology,Equity,5057.616,ICICI Prudential Exports and Services Fund Direct Growth
14325,NTPC Ltd.,Energy,Equity,4952.249000000001,ICICI Prudential Exports and Services Fund Direct Growth
14326,State Bank of India,Financial,Equity,4214.68,ICICI Prudential Exports and Services Fund Direct Growth
14328,ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,2844.909000000001,ICICI Prudential Exports and Services Fund Direct Growth
14331,Reliance Industries Ltd.,Energy,Equity,2423.441,ICICI Prudential Exports and Services Fund Direct Growth
14332,The Federal Bank Ltd.,Financial,Equity,2423.441,ICICI Prudential Exports and Services Fund Direct Growth
14336,SBI Life Insurance Company Ltd.,Insurance,Equity,1685.8720000000003,ICICI Prudential Exports and Services Fund Direct Growth
14342,LIC Housing Finance Ltd.,Financial,Equity,1475.138,ICICI Prudential Exports and Services Fund Direct Growth
14345,City Union Bank Ltd.,Financial,Equity,1369.7710000000002,ICICI Prudential Exports and Services Fund Direct Growth
14352,Syngene International Ltd.,Healthcare,Equity,842.9360000000001,ICICI Prudential Exports and Services Fund Direct Growth
14356,HDFC Bank Ltd.,Financial,Equity,842.9360000000001,ICICI Prudential Exports and Services Fund Direct Growth
14369,Reliance Industries Ltd.,Energy,Equity,4497.799999999999,Tata Business Cycle Fund Direct Growth
14372,State Bank of India,Financial,Equity,3328.372,Tata Business Cycle Fund Direct Growth
14373,HDFC Bank Ltd.,Financial,Equity,3238.4159999999997,Tata Business Cycle Fund Direct Growth
14375,NTPC Ltd.,Energy,Equity,2788.636,Tata Business Cycle Fund Direct Growth
14377,The Federal Bank Ltd.,Financial,Equity,2608.7239999999997,Tata Business Cycle Fund Direct Growth
14378,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,2338.856,Tata Business Cycle Fund Direct Growth
14380,Tata Consultancy Services Ltd.,Technology,Equity,2248.8999999999996,Tata Business Cycle Fund Direct Growth
14381,AIA Engineering Ltd.,Metals & Mining,Equity,2248.8999999999996,Tata Business Cycle Fund Direct Growth
14382,Bank Of Baroda,Financial,Equity,2248.8999999999996,Tata Business Cycle Fund Direct Growth
14384,Infosys Ltd.,Technology,Equity,2158.944,Tata Business Cycle Fund Direct Growth
14390,Housing Development Finance Corporation Ltd.,Financial,Equity,1709.1639999999998,Tata Business Cycle Fund Direct Growth
14392,Bharat Forge Ltd.,Automobile,Equity,1619.208,Tata Business Cycle Fund Direct Growth
14393,Hindalco Industries Ltd.,Metals & Mining,Equity,1619.208,Tata Business Cycle Fund Direct Growth
14396,Cummins India Ltd.,Capital Goods,Equity,1529.252,Tata Business Cycle Fund Direct Growth
14412,Equitas Small Finance Bank Ltd.,Financial,Equity,899.56,Tata Business Cycle Fund Direct Growth
14416,LIC Housing Finance Ltd.,Financial,Equity,809.6039999999999,Tata Business Cycle Fund Direct Growth
14423,Maruti Suzuki India Ltd.,Automobile,Equity,411.501,Mahindra Manulife Consumption Fund Direct Growth
14426,HDFC Bank Ltd.,Financial,Equity,281.84999999999997,Mahindra Manulife Consumption Fund Direct Growth
14431,Mahindra & Mahindra Ltd.,Automobile,Equity,180.384,Mahindra Manulife Consumption Fund Direct Growth
14446,Blue Star Ltd.,Consumer Discretionary,Equity,56.37,Mahindra Manulife Consumption Fund Direct Growth
14447,Hero Motocorp Ltd.,Automobile,Equity,50.733,Mahindra Manulife Consumption Fund Direct Growth
14449,HDFC Bank Ltd.,Financial,Equity,88247.28000000001,Franklin India Flexi Cap Fund Direct Growth
14451,Infosys Ltd.,Technology,Equity,60168.600000000006,Franklin India Flexi Cap Fund Direct Growth
14455,State Bank of India,Financial,Equity,33092.729999999996,Franklin India Flexi Cap Fund Direct Growth
14457,Grasim Industries Ltd.,Construction,Equity,28078.68,Franklin India Flexi Cap Fund Direct Growth
14459,Reliance Industries Ltd.,Energy,Equity,26073.06,Franklin India Flexi Cap Fund Direct Growth
14460,NTPC Ltd.,Energy,Equity,23064.629999999997,Franklin India Flexi Cap Fund Direct Growth
14464,Tech Mahindra Ltd.,Technology,Equity,18050.58,Franklin India Flexi Cap Fund Direct Growth
14467,Bharat Electronics Ltd.,Capital Goods,Equity,17047.77,Franklin India Flexi Cap Fund Direct Growth
14471,Jubilant FoodWorks Ltd.,Services,Equity,13036.53,Franklin India Flexi Cap Fund Direct Growth
14472,Kotak Mahindra Bank Ltd.,Financial,Equity,12033.72,Franklin India Flexi Cap Fund Direct Growth
14482,Tata Motors Ltd. - DVR Ordinary,Automobile,Equity,9025.29,Franklin India Flexi Cap Fund Direct Growth
14483,Indian Oil Corporation Ltd.,Energy,Equity,9025.29,Franklin India Flexi Cap Fund Direct Growth
14485,Maruti Suzuki India Ltd.,Automobile,Equity,9025.29,Franklin India Flexi Cap Fund Direct Growth
14486,Indusind Bank Ltd.,Financial,Equity,8022.48,Franklin India Flexi Cap Fund Direct Growth
14490,Lupin Ltd.,Healthcare,Equity,6016.86,Franklin India Flexi Cap Fund Direct Growth
14496,Hindustan Petroleum Corporation Ltd.,Energy,Equity,5014.05,Franklin India Flexi Cap Fund Direct Growth
14497,One97 Communications Ltd.,Services,Equity,4011.24,Franklin India Flexi Cap Fund Direct Growth
14499,City Union Bank Ltd.,Financial,Equity,4011.24,Franklin India Flexi Cap Fund Direct Growth
14509,Kotak Mahindra Bank Ltd.,Financial,Equity,148.75199999999998,Taurus Largecap Equity Fund Direct Growth
14511,Mahindra & Mahindra Ltd.,Automobile,Equity,130.158,Taurus Largecap Equity Fund Direct Growth
14515,Hindalco Industries Ltd.,Metals & Mining,Equity,92.97,Taurus Largecap Equity Fund Direct Growth
14517,Indusind Bank Ltd.,Financial,Equity,71.27699999999999,Taurus Largecap Equity Fund Direct Growth
14518,Blue Star Ltd.,Consumer Discretionary,Equity,68.178,Taurus Largecap Equity Fund Direct Growth
14521,Reliance Industries Ltd.,Energy,Equity,58.88099999999999,Taurus Largecap Equity Fund Direct Growth
14529,Infosys Ltd.,Technology,Equity,27.891,Taurus Largecap Equity Fund Direct Growth
14531,Hero Motocorp Ltd.,Automobile,Equity,12.396,Taurus Largecap Equity Fund Direct Growth
14532,Tata Consultancy Services Ltd.,Technology,Equity,11600.868,Tata Ethical Direct Plan Growth
14533,Infosys Ltd.,Technology,Equity,11142.939,Tata Ethical Direct Plan Growth
14537,Cummins India Ltd.,Capital Goods,Equity,4274.004,Tata Ethical Direct Plan Growth
14538,Tech Mahindra Ltd.,Technology,Equity,4274.004,Tata Ethical Direct Plan Growth
14541,Ultratech Cement Ltd.,Construction,Equity,3510.789,Tata Ethical Direct Plan Growth
14559,AIA Engineering Ltd.,Metals & Mining,Equity,1984.359,Tata Ethical Direct Plan Growth
14574,Alkem Laboratories Ltd.,Healthcare,Equity,1526.43,Tata Ethical Direct Plan Growth
14587,Infosys Ltd.,Technology,Equity,631.5749999999999,IDBI Dividend Yield Fund Direct Growth
14588,Tata Consultancy Services Ltd.,Technology,Equity,479.997,IDBI Dividend Yield Fund Direct Growth
14592,NTPC Ltd.,Energy,Equity,319.99799999999993,IDBI Dividend Yield Fund Direct Growth
14595,Bharat Electronics Ltd.,Capital Goods,Equity,294.73499999999996,IDBI Dividend Yield Fund Direct Growth
14597,Maruti Suzuki India Ltd.,Automobile,Equity,277.893,IDBI Dividend Yield Fund Direct Growth
14601,Reliance Industries Ltd.,Energy,Equity,235.78799999999995,IDBI Dividend Yield Fund Direct Growth
14602,Mahindra & Mahindra Ltd.,Automobile,Equity,235.78799999999995,IDBI Dividend Yield Fund Direct Growth
14604,Hindustan Petroleum Corporation Ltd.,Energy,Equity,210.525,IDBI Dividend Yield Fund Direct Growth
14607,Tech Mahindra Ltd.,Technology,Equity,193.68299999999996,IDBI Dividend Yield Fund Direct Growth
14610,Bharat Forge Ltd.,Automobile,Equity,151.578,IDBI Dividend Yield Fund Direct Growth
14613,Housing Development Finance Corporation Ltd.,Financial,Equity,134.736,IDBI Dividend Yield Fund Direct Growth
14618,State Bank of India,Financial,Equity,101.052,IDBI Dividend Yield Fund Direct Growth
14625,Housing Development Finance Corporation Ltd.,Financial,Equity,898.436,Quantum Tax Saving Fund Direct Growth
14627,HDFC Bank Ltd.,Financial,Equity,723.416,Quantum Tax Saving Fund Direct Growth
14628,Infosys Ltd.,Technology,Equity,653.408,Quantum Tax Saving Fund Direct Growth
14629,State Bank of India,Financial,Equity,536.728,Quantum Tax Saving Fund Direct Growth
14630,Mahindra & Mahindra Ltd.,Automobile,Equity,525.0600000000001,Quantum Tax Saving Fund Direct Growth
14634,Tech Mahindra Ltd.,Technology,Equity,443.384,Quantum Tax Saving Fund Direct Growth
14635,Tata Consultancy Services Ltd.,Technology,Equity,420.04800000000006,Quantum Tax Saving Fund Direct Growth
14637,NTPC Ltd.,Energy,Equity,385.044,Quantum Tax Saving Fund Direct Growth
14638,Hero Motocorp Ltd.,Automobile,Equity,373.376,Quantum Tax Saving Fund Direct Growth
14642,LIC Housing Finance Ltd.,Financial,Equity,256.696,Quantum Tax Saving Fund Direct Growth
14645,Lupin Ltd.,Healthcare,Equity,221.692,Quantum Tax Saving Fund Direct Growth
14646,ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,221.692,Quantum Tax Saving Fund Direct Growth
14648,Indusind Bank Ltd.,Financial,Equity,210.02400000000003,Quantum Tax Saving Fund Direct Growth
14652,Cummins India Ltd.,Capital Goods,Equity,128.348,Quantum Tax Saving Fund Direct Growth
14653,HDFC Bank Ltd.,Financial,Equity,303321.918,Axis Bluechip Fund Direct Plan Growth
14656,Infosys Ltd.,Technology,Equity,208737.664,Axis Bluechip Fund Direct Plan Growth
14658,Tata Consultancy Services Ltd.,Technology,Equity,166337.82599999997,Axis Bluechip Fund Direct Plan Growth
14659,Reliance Industries Ltd.,Energy,Equity,146768.66999999998,Axis Bluechip Fund Direct Plan Growth
14660,Kotak Mahindra Bank Ltd.,Financial,Equity,133722.566,Axis Bluechip Fund Direct Plan Growth
14662,Mahindra & Mahindra Ltd.,Automobile,Equity,91322.728,Axis Bluechip Fund Direct Plan Growth
14663,Housing Development Finance Corporation Ltd.,Financial,Equity,91322.728,Axis Bluechip Fund Direct Plan Growth
14664,Ultratech Cement Ltd.,Construction,Equity,84799.67599999999,Axis Bluechip Fund Direct Plan Growth
14669,Maruti Suzuki India Ltd.,Automobile,Equity,55445.941999999995,Axis Bluechip Fund Direct Plan Growth
14672,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,52184.416,Axis Bluechip Fund Direct Plan Growth
14676,State Bank of India,Financial,Equity,35876.786,Axis Bluechip Fund Direct Plan Growth
14691,The Federal Bank Ltd.,Financial,Equity,27227.265,Sundaram Mid Cap Fund Direct Growth
14695,Cummins India Ltd.,Capital Goods,Equity,17453.375,Sundaram Mid Cap Fund Direct Growth
14702,Bharat Electronics Ltd.,Capital Goods,Equity,14660.835,Sundaram Mid Cap Fund Direct Growth
14704,Fortis Healthcare Ltd.,Healthcare,Equity,13962.7,Sundaram Mid Cap Fund Direct Growth
14711,Bank Of Baroda,Financial,Equity,11868.295,Sundaram Mid Cap Fund Direct Growth
14712,Max Financial Services Ltd.,Financial,Equity,11868.295,Sundaram Mid Cap Fund Direct Growth
14716,Jubilant FoodWorks Ltd.,Services,Equity,11170.160000000002,Sundaram Mid Cap Fund Direct Growth
14721,State Bank of India,Financial,Equity,10472.025,Sundaram Mid Cap Fund Direct Growth
14728,Cholamandalam Financial Holdings Ltd.,Financial,Equity,8377.62,Sundaram Mid Cap Fund Direct Growth
14733,Bharat Forge Ltd.,Automobile,Equity,7679.485000000001,Sundaram Mid Cap Fund Direct Growth
14744,Lupin Ltd.,Healthcare,Equity,5585.080000000001,Sundaram Mid Cap Fund Direct Growth
14753,Hindustan Petroleum Corporation Ltd.,Energy,Equity,2792.5400000000004,Sundaram Mid Cap Fund Direct Growth
14759,Infosys Ltd.,Technology,Equity,14778.163,Aditya Birla Sun Life Multi Cap Fund Direct Growth
14761,HDFC Bank Ltd.,Financial,Equity,11534.176,Aditya Birla Sun Life Multi Cap Fund Direct Growth
14762,State Bank of India,Financial,Equity,8650.632,Aditya Birla Sun Life Multi Cap Fund Direct Growth
14763,The Federal Bank Ltd.,Financial,Equity,8290.188999999998,Aditya Birla Sun Life Multi Cap Fund Direct Growth
14768,Fortis Healthcare Ltd.,Healthcare,Equity,6487.974,Aditya Birla Sun Life Multi Cap Fund Direct Growth
14770,Ultratech Cement Ltd.,Construction,Equity,6127.531,Aditya Birla Sun Life Multi Cap Fund Direct Growth
14772,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,5767.088,Aditya Birla Sun Life Multi Cap Fund Direct Growth
14775,Cummins India Ltd.,Capital Goods,Equity,5406.6449999999995,Aditya Birla Sun Life Multi Cap Fund Direct Growth
14779,Indusind Bank Ltd.,Financial,Equity,5406.6449999999995,Aditya Birla Sun Life Multi Cap Fund Direct Growth
14782,Mahindra & Mahindra Ltd.,Automobile,Equity,5046.201999999999,Aditya Birla Sun Life Multi Cap Fund Direct Growth
14784,Jubilant FoodWorks Ltd.,Services,Equity,5046.201999999999,Aditya Birla Sun Life Multi Cap Fund Direct Growth
14797,SBI Life Insurance Company Ltd.,Insurance,Equity,4325.316,Aditya Birla Sun Life Multi Cap Fund Direct Growth
14800,Hindalco Industries Ltd.,Metals & Mining,Equity,3964.873,Aditya Birla Sun Life Multi Cap Fund Direct Growth
14803,NTPC Ltd.,Energy,Equity,3964.873,Aditya Birla Sun Life Multi Cap Fund Direct Growth
14805,Cholamandalam Financial Holdings Ltd.,Financial,Equity,3604.43,Aditya Birla Sun Life Multi Cap Fund Direct Growth
14807,Syngene International Ltd.,Healthcare,Equity,3243.987,Aditya Birla Sun Life Multi Cap Fund Direct Growth
14808,Reliance Industries Ltd.,Energy,Equity,3243.987,Aditya Birla Sun Life Multi Cap Fund Direct Growth
14819,Dixon Technologies (India) Ltd.,Capital Goods,Equity,2523.1009999999997,Aditya Birla Sun Life Multi Cap Fund Direct Growth
14831,Blue Star Ltd.,Consumer Discretionary,Equity,1081.329,Aditya Birla Sun Life Multi Cap Fund Direct Growth
14838,Infosys Ltd.,Technology,Equity,25764.654,ICICI Prudential Multicap Fund Direct Plan Growth
14839,Reliance Industries Ltd.,Energy,Equity,25764.654,ICICI Prudential Multicap Fund Direct Plan Growth
14840,HDFC Bank Ltd.,Financial,Equity,20890.26,ICICI Prudential Multicap Fund Direct Plan Growth
14841,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,17408.55,ICICI Prudential Multicap Fund Direct Plan Growth
14842,NTPC Ltd.,Energy,Equity,16712.208,ICICI Prudential Multicap Fund Direct Plan Growth
14845,Maruti Suzuki India Ltd.,Automobile,Equity,13230.498,ICICI Prudential Multicap Fund Direct Plan Growth
14848,Cummins India Ltd.,Capital Goods,Equity,12534.156,ICICI Prudential Multicap Fund Direct Plan Growth
14849,Alkem Laboratories Ltd.,Healthcare,Equity,11837.814,ICICI Prudential Multicap Fund Direct Plan Growth
14851,State Bank of India,Financial,Equity,9748.788,ICICI Prudential Multicap Fund Direct Plan Growth
14857,Cholamandalam Financial Holdings Ltd.,Financial,Equity,9052.446,ICICI Prudential Multicap Fund Direct Plan Growth
14858,Hindustan Petroleum Corporation Ltd.,Energy,Equity,8356.104,ICICI Prudential Multicap Fund Direct Plan Growth
14859,City Union Bank Ltd.,Financial,Equity,8356.104,ICICI Prudential Multicap Fund Direct Plan Growth
14863,Hero Motocorp Ltd.,Automobile,Equity,7659.762000000001,ICICI Prudential Multicap Fund Direct Plan Growth
14866,Tata Consultancy Services Ltd.,Technology,Equity,7659.762000000001,ICICI Prudential Multicap Fund Direct Plan Growth
14868,ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,6963.42,ICICI Prudential Multicap Fund Direct Plan Growth
14869,The Phoenix Mills Ltd.,Construction,Equity,6963.42,ICICI Prudential Multicap Fund Direct Plan Growth
14872,Max Financial Services Ltd.,Financial,Equity,6267.078,ICICI Prudential Multicap Fund Direct Plan Growth
14881,Equitas Small Finance Bank Ltd.,Financial,Equity,5570.736000000001,ICICI Prudential Multicap Fund Direct Plan Growth
14886,Birlasoft Ltd.,Technology,Equity,5570.736000000001,ICICI Prudential Multicap Fund Direct Plan Growth
14887,SBI Life Insurance Company Ltd.,Insurance,Equity,5570.736000000001,ICICI Prudential Multicap Fund Direct Plan Growth
14888,Housing Development Finance Corporation Ltd.,Financial,Equity,5570.736000000001,ICICI Prudential Multicap Fund Direct Plan Growth
14891,The Federal Bank Ltd.,Financial,Equity,4874.393999999999,ICICI Prudential Multicap Fund Direct Plan Growth
14894,Indusind Bank Ltd.,Financial,Equity,4874.393999999999,ICICI Prudential Multicap Fund Direct Plan Growth
14900,Mahindra & Mahindra Financial Services Ltd.,Financial,Equity,4178.052,ICICI Prudential Multicap Fund Direct Plan Growth
14905,Hindalco Industries Ltd.,Metals & Mining,Equity,4178.052,ICICI Prudential Multicap Fund Direct Plan Growth
14908,Tata Motors Ltd. - DVR Ordinary,Automobile,Equity,3481.71,ICICI Prudential Multicap Fund Direct Plan Growth
14911,Lupin Ltd.,Healthcare,Equity,3481.71,ICICI Prudential Multicap Fund Direct Plan Growth
14928,AIA Engineering Ltd.,Metals & Mining,Equity,696.3420000000001,ICICI Prudential Multicap Fund Direct Plan Growth
14931,NTPC Ltd.,Energy,Equity,4185.276,Tata Infrastructure Direct Plan Growth
14933,Cummins India Ltd.,Capital Goods,Equity,3406.6200000000003,Tata Infrastructure Direct Plan Growth
14937,Ultratech Cement Ltd.,Construction,Equity,2725.296,Tata Infrastructure Direct Plan Growth
14941,AIA Engineering Ltd.,Metals & Mining,Equity,2530.632,Tata Infrastructure Direct Plan Growth
14942,Grasim Industries Ltd.,Construction,Equity,2530.632,Tata Infrastructure Direct Plan Growth
14949,Reliance Industries Ltd.,Energy,Equity,2043.972,Tata Infrastructure Direct Plan Growth
14956,The Phoenix Mills Ltd.,Construction,Equity,1654.644,Tata Infrastructure Direct Plan Growth
14977,Equitas Small Finance Bank Ltd.,Financial,Equity,11233.288,Canara Robeco Small Cap Fund Direct Growth
14978,Ultratech Cement Ltd.,Construction,Equity,10722.684,Canara Robeco Small Cap Fund Direct Growth
14980,City Union Bank Ltd.,Financial,Equity,10212.08,Canara Robeco Small Cap Fund Direct Growth
14989,Can Fin Homes Ltd.,Financial,Equity,8680.268,Canara Robeco Small Cap Fund Direct Growth
15006,Bharat Electronics Ltd.,Capital Goods,Equity,7148.455999999999,Canara Robeco Small Cap Fund Direct Growth
15019,Reliance Industries Ltd.,Energy,Equity,5616.644,Canara Robeco Small Cap Fund Direct Growth
15060,Maruti Suzuki India Ltd.,Automobile,Equity,3991.995,Baroda BNP Paribas India Consumption Fund Direct Growth
15062,Mahindra & Mahindra Ltd.,Automobile,Equity,3459.729,Baroda BNP Paribas India Consumption Fund Direct Growth
15066,Housing Development Finance Corporation Ltd.,Financial,Equity,2306.4860000000003,Baroda BNP Paribas India Consumption Fund Direct Growth
15073,Blue Star Ltd.,Consumer Discretionary,Equity,1241.954,Baroda BNP Paribas India Consumption Fund Direct Growth
15085,Jubilant FoodWorks Ltd.,Services,Equity,887.11,Baroda BNP Paribas India Consumption Fund Direct Growth
15094,HDFC Bank Ltd.,Financial,Equity,313.2,Indiabulls Tax Savings Fund Direct Growth
15095,Reliance Industries Ltd.,Energy,Equity,302.40000000000003,Indiabulls Tax Savings Fund Direct Growth
15097,Infosys Ltd.,Technology,Equity,165.6,Indiabulls Tax Savings Fund Direct Growth
15103,State Bank of India,Financial,Equity,108.0,Indiabulls Tax Savings Fund Direct Growth
15104,Housing Development Finance Corporation Ltd.,Financial,Equity,104.4,Indiabulls Tax Savings Fund Direct Growth
15105,Ultratech Cement Ltd.,Construction,Equity,86.39999999999999,Indiabulls Tax Savings Fund Direct Growth
15107,Hindalco Industries Ltd.,Metals & Mining,Equity,68.39999999999999,Indiabulls Tax Savings Fund Direct Growth
15108,Cummins India Ltd.,Capital Goods,Equity,57.6,Indiabulls Tax Savings Fund Direct Growth
15109,Maruti Suzuki India Ltd.,Automobile,Equity,57.6,Indiabulls Tax Savings Fund Direct Growth
15110,Kotak Mahindra Bank Ltd.,Financial,Equity,57.6,Indiabulls Tax Savings Fund Direct Growth
15113,Tata Consultancy Services Ltd.,Technology,Equity,46.8,Indiabulls Tax Savings Fund Direct Growth
15114,Hero Motocorp Ltd.,Automobile,Equity,46.8,Indiabulls Tax Savings Fund Direct Growth
15118,SBI Life Insurance Company Ltd.,Insurance,Equity,25.2,Indiabulls Tax Savings Fund Direct Growth
15119,ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,21.6,Indiabulls Tax Savings Fund Direct Growth
15120,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,18.0,Indiabulls Tax Savings Fund Direct Growth
15124,Housing Development Finance Corporation Ltd.,Financial,Equity,2618.136,Tata Housing Opportunities Fund Direct Growth
15125,HDFC Bank Ltd.,Financial,Equity,2145.417,Tata Housing Opportunities Fund Direct Growth
15131,Can Fin Homes Ltd.,Financial,Equity,1599.9720000000002,Tata Housing Opportunities Fund Direct Growth
15134,Ultratech Cement Ltd.,Construction,Equity,1418.157,Tata Housing Opportunities Fund Direct Growth
15140,State Bank of India,Financial,Equity,981.801,Tata Housing Opportunities Fund Direct Growth
15142,Kotak Mahindra Bank Ltd.,Financial,Equity,945.438,Tata Housing Opportunities Fund Direct Growth
15143,Blue Star Ltd.,Consumer Discretionary,Equity,909.075,Tata Housing Opportunities Fund Direct Growth
15152,HDFC Bank Ltd.,Financial,Equity,24560.782999999996,Nippon India Value Fund Direct Growth
15153,Infosys Ltd.,Technology,Equity,23170.55,Nippon India Value Fund Direct Growth
15157,Reliance Industries Ltd.,Energy,Equity,15292.562999999998,Nippon India Value Fund Direct Growth
15158,Housing Development Finance Corporation Ltd.,Financial,Equity,14829.152,Nippon India Value Fund Direct Growth
15159,State Bank of India,Financial,Equity,12048.686,Nippon India Value Fund Direct Growth
15161,Hindustan Petroleum Corporation Ltd.,Energy,Equity,8341.398,Nippon India Value Fund Direct Growth
15164,SBI Life Insurance Company Ltd.,Insurance,Equity,7414.576,Nippon India Value Fund Direct Growth
15165,NTPC Ltd.,Energy,Equity,7414.576,Nippon India Value Fund Direct Growth
15166,Mahindra & Mahindra Ltd.,Automobile,Equity,7414.576,Nippon India Value Fund Direct Growth
15168,Power Finance Corporation Ltd.,Financial,Equity,6487.753999999999,Nippon India Value Fund Direct Growth
15169,Bank Of Baroda,Financial,Equity,6487.753999999999,Nippon India Value Fund Direct Growth
15171,Fortis Healthcare Ltd.,Healthcare,Equity,6487.753999999999,Nippon India Value Fund Direct Growth
15172,Dixon Technologies (India) Ltd.,Capital Goods,Equity,6024.343,Nippon India Value Fund Direct Growth
15173,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,5560.932,Nippon India Value Fund Direct Growth
15178,Equitas Small Finance Bank Ltd.,Financial,Equity,4634.11,Nippon India Value Fund Direct Growth
15180,Max Financial Services Ltd.,Financial,Equity,4634.11,Nippon India Value Fund Direct Growth
15182,Tech Mahindra Ltd.,Technology,Equity,4170.699,Nippon India Value Fund Direct Growth
15184,Cholamandalam Financial Holdings Ltd.,Financial,Equity,4170.699,Nippon India Value Fund Direct Growth
15185,Bharat Electronics Ltd.,Capital Goods,Equity,4170.699,Nippon India Value Fund Direct Growth
15200,Alkem Laboratories Ltd.,Healthcare,Equity,3707.288,Nippon India Value Fund Direct Growth
15203,The Phoenix Mills Ltd.,Construction,Equity,3243.8769999999995,Nippon India Value Fund Direct Growth
15207,Mahindra & Mahindra Financial Services Ltd.,Financial,Equity,2780.466,Nippon India Value Fund Direct Growth
15208,Hindalco Industries Ltd.,Metals & Mining,Equity,2780.466,Nippon India Value Fund Direct Growth
15210,Bharat Petroleum Corporation Ltd.,Energy,Equity,2780.466,Nippon India Value Fund Direct Growth
15211,LIC Housing Finance Ltd.,Financial,Equity,2780.466,Nippon India Value Fund Direct Growth
15226,Tata Consultancy Services Ltd.,Technology,Equity,1390.233,Nippon India Value Fund Direct Growth
15227,Housing Development Finance Corporation Ltd.,Financial,Warrant,926.822,Nippon India Value Fund Direct Growth
15230,HDFC Bank Ltd.,Financial,Equity,16463.422,Canara Robeco Focused Equity Fund Direct Growth
15232,Infosys Ltd.,Technology,Equity,12729.45,Canara Robeco Focused Equity Fund Direct Growth
15233,Reliance Industries Ltd.,Energy,Equity,9674.382,Canara Robeco Focused Equity Fund Direct Growth
