,Name,Sector,Instrument,Assets
51,TD Power Systems Ltd.,Capital Goods,Equity,0.7%
52,Vindhya Telelinks Ltd.,Communication,Equity,0.7%
53,West Coast Paper Mills Ltd.,Consumer Staples,Equity,0.7%
54,Central Depository Services (India) Ltd.,Financial,Equity,0.7%
55,Kirloskar Brothers Ltd.,Capital Goods,Equity,0.7%
56,Honda India Power Products Ltd.,Capital Goods,Equity,0.7%
57,Grindwell Norton Ltd.,Metals & Mining,Equity,0.7%
58,Bharat Heavy Electricals Ltd.,Capital Goods,Equity,0.7%
59,Automotive Axles Ltd.,Automobile,Equity,0.7%
60,Interglobe Aviation Ltd.,Services,Equity,0.7%
61,Dixon Technologies (India) Ltd.,Capital Goods,Equity,0.6%
62,Blue Star Ltd.,Consumer Discretionary,Equity,0.6%
63,Paradeep Phosphates Ltd.,Chemicals,Equity,0.6%
64,Kirloskar Oil Engines Ltd.,Capital Goods,Equity,0.6%
65,Gokaldas Exports Ltd.,Textiles,Equity,0.6%
66,Rallis India Ltd.,Chemicals,Equity,0.6%
67,Harsha Engineers International Ltd.,Capital Goods,Equity,0.6%
68,Century Textiles & Industries Ltd.,Consumer Staples,Equity,0.6%
69,Honeywell Automation India Ltd.,Capital Goods,Equity,0.6%
70,Kalpataru Power Transmission Ltd.,Capital Goods,Equity,0.6%
71,Tata Steel Long Products Ltd.,Metals & Mining,Equity,0.5%
72,MTAR Technologies Ltd.,Capital Goods,Equity,0.5%
73,ISGEC Heavy Engineering Ltd.,Capital Goods,Equity,0.5%
74,SIS Ltd.,Services,Equity,0.5%
75,Chambal Fertilisers and Chemicals Ltd.,Chemicals,Equity,0.5%
76,FDC Ltd.,Healthcare,Equity,0.5%
77,Zensar Technologies Ltd.,Technology,Equity,0.5%
78,Genus Power Infrastructures Ltd.,Capital Goods,Equity,0.5%
79,Ambuja Cements Ltd.,Construction,Equity,0.5%
80,Pfizer Ltd.,Healthcare,Equity,0.5%
81,Praj Industries Ltd.,Capital Goods,Equity,0.5%
82,Care Ratings Ltd.,Services,Equity,0.4%
83,VIP Industries Ltd.,Chemicals,Equity,0.4%
84,RBL Bank Ltd.,Financial,Equity,0.4%
85,Bajaj Consumer Care Ltd.,Consumer Staples,Equity,0.4%
86,Astrazeneca Pharma India Ltd.,Healthcare,Equity,0.4%
87,Just Dial Ltd.,Services,Equity,0.4%
88,Persistent Systems Ltd.,Technology,Equity,0.4%
89,Gland Pharma Ltd.,Healthcare,Equity,0.4%
90,V.S.T. Tillers Tractors Ltd.,Automobile,Equity,0.4%
91,PNC Infratech Ltd.,Construction,Equity,0.4%
92,JTEKT India Ltd.,Automobile,Equity,0.4%
93,TTK Prestige Ltd.,Consumer Discretionary,Equity,0.4%
94,Fineotex Chemical Ltd.,Chemicals,Equity,0.4%
95,Godrej Agrovet Ltd.,Consumer Staples,Equity,0.4%
96,Data Patterns (India) Ltd.,Capital Goods,Equity,0.4%
97,JB Chemicals & Pharmaceuticals Ltd.,Healthcare,Equity,0.4%
98,Archean Chemical Industries Ltd.,Chemicals,Equity,0.4%
99,Indoco Remedies Ltd.,Healthcare,Equity,0.4%
100,NLC India Ltd.,Energy,Equity,0.3%
101,JK Lakshmi Cement Ltd.,Construction,Equity,0.3%
102,Asahi India Glass Ltd.,Construction,Equity,0.3%
103,Divgi TorqTransfer Systems Ltd.,Automobile,Equity,0.3%
104,Triveni Engineering & Industries Ltd.,Consumer Staples,Equity,0.3%
105,Polyplex Corporation Ltd.,Chemicals,Equity,0.3%
106,SRF Ltd.,Diversified,Equity,0.3%
107,Landmark Cars Ltd.,Services,Equity,0.3%
108,Jubilant Ingrevia Ltd.,Chemicals,Equity,0.3%
109,Sundaram Finance Holdings Ltd.,Financial,Equity,0.3%
110,Kirloskar Ferrous Industries Ltd.,Metals & Mining,Equity,0.3%
111,Brigade Enterprises Ltd.,Construction,Equity,0.3%
112,Castrol India Ltd.,Energy,Equity,0.3%
113,LG Balakrishnan & Bros Ltd.,Automobile,Equity,0.3%
114,eMudhra Ltd.,Services,Equity,0.3%
115,Greenlam Industries Ltd.,Consumer Staples,Equity,0.3%
116,Venus Pipes & Tubes Ltd.,Metals & Mining,Equity,0.3%
117,Astec Lifesciences Ltd.,Chemicals,Equity,0.3%
118,Coal India Ltd.,Energy,Equity,0.3%
119,Sonata Software Ltd.,Technology,Equity,0.3%
120,Orient Cement Ltd.,Construction,Equity,0.2%
121,CCL Products (India) Ltd.,Consumer Staples,Equity,0.2%
122,Tata Coffee Ltd.,Consumer Staples,Equity,0.2%
123,KEC International Ltd.,Capital Goods,Equity,0.2%
124,Lux Industries Ltd.,Textiles,Equity,0.2%
125,Styrenix Performance Materials Ltd.,Chemicals,Equity,0.2%
126,Tracxn Technologies Ltd.,Technology,Equity,0.2%
127,Thyrocare Technologies Ltd.,Healthcare,Equity,0.2%
128,Sandhar Technologies Ltd.,Automobile,Equity,0.2%
129,HDFC Life Insurance Co Ltd.,Insurance,Equity,0.2%
130,Vesuvius India Ltd.,Construction,Equity,0.2%
131,Intellect Design Arena Ltd.,Technology,Equity,0.2%
132,Mahindra Logistics Ltd.,Services,Equity,0.2%
133,Coromandel International Ltd.,Chemicals,Equity,0.2%
134,ICICI Prudential Life Insurance Company Ltd.,Insurance,Equity,0.2%
135,Tatva Chintan Pharma Chem Ltd.,Chemicals,Equity,0.2%
136,Rolex Rings Ltd,Capital Goods,Equity,0.2%
137,Eicher Motors Ltd.,Automobile,Equity,0.2%
138,Shriram Properties Ltd.,Construction,Equity,0.1%
139,Texmaco Rail & Engineering Ltd.,Capital Goods,Equity,0.1%
140,Ashoka Buildcon Ltd.,Construction,Equity,0.1%
141,Kei Industries Ltd.,Capital Goods,Equity,0.1%
142,Supriya Lifescience Ltd.,Healthcare,Equity,0.1%
143,Aster DM Healthcare Ltd.,Healthcare,Equity,0.1%
144,Kaynes Technology India Ltd.,Capital Goods,Equity,0.1%
145,CESC Ltd.,Energy,Equity,0.1%
146,Jindal Stainless Ltd.,Metals & Mining,Equity,0.1%
147,Can Fin Homes Ltd.,Financial,Equity,0.1%
148,Pokarna Ltd.,Construction,Equity,0.1%
149,Subros Ltd.,Automobile,Equity,0.1%
150,Rainbow Children's Medicare Ltd.,Healthcare,Equity,0.1%
151,Electrosteel Castings Ltd.,Metals & Mining,Equity,0.1%
152,Apex Frozen Foods Ltd.,Consumer Staples,Equity,0.1%
153,Global Health Ltd.,Healthcare,Equity,0.1%
154,Techno Electric & Engineering Company Ltd.,Capital Goods,Equity,0.1%
155,Uniparts India Ltd.,Automobile,Equity,0.1%
156,Equitas Small Finance Bank Ltd.,Financial,Equity,0.1%
157,Mishra Dhatu Nigam Ltd.,Metals & Mining,Equity,0.1%
