,Name,Sector,Instrument,Assets
83,Stylam Industries Ltd.,Consumer Staples,Equity,0.3%
84,Sunteck Realty Ltd.,Construction,Equity,0.3%
85,Anupam Rasayan India Ltd.,Chemicals,Equity,0.3%
86,Ujjivan Financial Services Ltd.,Financial,Equity,0.3%
87,Uniparts India Ltd.,Automobile,Equity,0.3%
88,BEML Land Assets Ltd.,Services,Equity,0.3%
89,Anand Rathi Wealth Ltd.,Financial,Equity,0.3%
90,Elin Electronics Ltd.,Capital Goods,Equity,0.3%
91,IFB Industries Ltd.,Consumer Discretionary,Equity,0.3%
92,RHI Magnesita India Ltd.,Construction,Equity,0.2%
93,Orient Cement Ltd.,Construction,Equity,0.2%
94,Gulshan Polyols Ltd.,Chemicals,Equity,0.2%
95,Chalet Hotels Ltd.,Services,Equity,0.2%
96,Johnson Controls - Hitachi Air Conditioning India Ltd.,Consumer Discretionary,Equity,0.1%
